page,table_id,col_1,col_2
15,1,Marge,Pays
15,1,"53,3
36,6
52,4
56,1
54,5
54,6
44,7
55,1
61,6
42,4
49,7
52,2
52,2","Suède
Bulgarie
Autriche
Slovaquie
Danemark
Finlande
Irlande
Lituanie
Lettonie
Slovénie
Estonie
Chypre
Luxembourg
Malte"
16,1,Poids,Pays
16,1,"44,1
21,8
31,1
32,3
21,8
21,1
10,0
8,8
6,5
4,4
5,1
5,3
5,2","Suède
Bulgarie
Autriche
Slovaquie
Danemark
Finlande
Irlande
Lituanie
Lettonie
Slovénie
Estonie
Chypre
Luxembourg
Malte"
19,1,1,2,3,10
19,1,1/3,"0,3","0,2857","0,2619"
20,1,1,2,3
20,1,1/2,3/8,5/16
39,1,1,2,3,4,5,6,7,8
39,1,3,5,10,27,119,1173,44315,161175190
39,1,3,5,10,27,119,1173,29375,2730166
39,1,1,1,2,3,7,21,135,2470
39,1,1,1,2,3,7,21,135,2470
39,2,1,2,3,4,5
39,2,3,6,20,168,7581
39,3,1,2,3,4,5,6,7
39,3,1,2,4,12,81,2646,1422564
39,4,1,2,3,4,5,6
39,4,1,1,2,3,7,30
