page,table_id,col_1,col_2,col_3
8,1,Période,Échantillon,Méthodologie
8,1,1950-2000,154 pays,"Données de
panel- MEF"
8,1,1975-04,"30 pays de
l’Afrique
subsaharienne","Données de panel-
MEA, MEF"
8,1,"Jusqu’à
décembre
2005","483 estimations
de 84 études","L’approche de
Meta-analyse"
8,1,1960-2003,166 pays,"Données de panel –
MCO, MEF, GMM"
8,1,1960-04,12 pays,"Données de
panel- MC2E"
8,1,1960-2000,150 pays,"Données de panel
– DID"
9,1,Période,Échantillon,Méthodologie
9,1,1972-01,"30 pays de
l’Afrique
subsaharienne","Cointegration, cau-
salité de Granger et
MCE"
9,1,1820- 2003,"Plus de 150
pays","MCO avec PESC et
MEF"
9,1,1992-2010,12 pays,"Donnés de panel,
MCO, MEF et MEA"
9,1,1960-10,175 pays,GMM
9,1,1960–2011,158 pays,"Données de
panel- DID"
9,1,1970-13,93 pays,"Données de panel-
MCO, RREG"
9,1,"1820-2000
1500-2000",141 pays,"Données de panel –
GMM, MEF, MC2E"
13,1,Définition,,
13,1,"Taux de Croissance Économique mesu-
ré par la différence entre deux périodes
du logarithme naturel du PIB réel par
habitant, comme suit : TCE = y – y
it it it-1",,
13,1,"Revenu réel par habitant (logarithme
naturel du PIB réel par habitant)",,
13,1,"Taux d’ouverture commerciale (somme
des exportations et des importations en
pourcentage du PIB)",,
13,1,"Taux de croissance annuel de la
population",,
13,1,"Taux d’investissement : formation brute
de capital fixe en pourcentage du PIB",,
13,1,Revenu réel initial par habitant,,
13,1,Indice de Freedom House,,
13,1,Indice de Polity IV,,
13,1,Indice de stabilité politique,,
15,1,Observation,Moyenne,Écart-type,Minimum
15,1,394,"0,017","0,034","-0,319"
15,1,392,"0,637","0,307",0
15,1,374,"4,180","6,354",-10
15,1,393,"7,542","1,970","1,466"
15,1,381,"75,501","50,908","14,396"
15,1,376,"21,754","6,251","5,457"
15,1,395,"1,690","1,098","-1,572"
16,1,Observation,Moyenne,Écart-type,Minimum
16,1,190,"0,011","0,041","-0,319"
16,1,190,"0,515","0,254",0
16,1,185,"2,522","5,836",-9
16,1,190,"6,843","2,168","1,466"
16,2,Observation,Moyenne,Écart-type,Minimum
16,2,204,"0,023","0,025","-0,062"
16,2,202,"0,751","0,308",0
16,2,189,"5,804","6,439",-10
16,2,203,"8,197","1,498","3,783"
17,1,RRI,FH,IV,STAB,OC,INV
17,1,"1,000",,,,,
17,1,"0,589","1,000",,,,
17,1,"0,526","0,910","1,000",,,
17,1,"0,288","0,227","0,240","1,000",,
17,1,"0,032","0,041","-0,010","0,300","1,000",
17,1,"0,175","0,039","0,019","0,158","0,287","1,000"
17,1,"-0,579","-0,583","-0,544","-0,196","0,022","-0,120"
17,2,RRI,FH,IV,STAB,OC,INV
17,2,"1,000",,,,,
17,2,"0,332","1,000",,,,
17,2,"0,308","0,886","1,000",,,
17,2,"0,151","0,210","0,287","1,000",,
17,2,"0,229",0.077,"0,129","0,222","1,000",
17,2,"0,346","-0,015","0,046","0,153","0,354","1,000"
17,2,"-0,458","-0,297","-0,298","-0,086","-0,062","-0,161"
18,1,RRI,FH,IV,STAB,OC,INV
18,1,"1,000",,,,,
18,1,"0,560","1,000",,,,
18,1,"0,597","0,929","1,000",,,
18,1,"0,094","0,005","0,034","1,000",,
18,1,"-0,160","-0,065","-0,135","0,336","1,000",
18,1,"-0,116","-0,100","-0,166","-0,039","0,237","1,000"
18,1,"-0,598","-0,710","-0,682","-0,123","0,150","0,083"
19,1,Échantillon total,,,,Pays stables,,,,,,
19,1,Tolérance,VIF,Tolérance,VIF,Tolérance,VIF,Tolérance,VIF,Tolérance,VIF,Tolérance
19,1,"0,549","1,82","0,562","1,78","0,581","1,72","0,526","1,90","0,691","1,45","0,691"
19,1,"0,550","1,82",,,"0,452","2,21",,,"0,838","1,19",
19,1,,,"0,625","1,60",,,"0,475","2,10",,,"0,828"
19,1,"0,819","1,22","0,811","1,23","0,813","1,23","0,805","1,24","0,901","1,11","0,871"
19,1,"0,827","1,21","0,825","1,21","0,768","1,30","0,765","1,31","0,832","1,20","0,823"
19,1,"0,877","1,14","0,870","1,15","0,918","1,09","0,894","1,12","0,778","1,28","0,794"
19,1,"0,537","1,86","0,535","1,87","0,412","2,43","0,414","2,41","0,751","1,33","0,737"
19,1,"1,51",,"1,47",,"1,66",,"1,68",,1.26,,
20,1,Singapore,,
20,1,"Corée du Sud
Botswana
Thaïlande
Turquie MaIlr",,
20,1,"Indonésie E R CP s o oCp oy sa ar I
Fin
MPaakroisctan JapaBne",,
20,1,"FArll ae nSm clioe ae
Colombie I ta l
Venezuela
Kenya Jordanie",,
20,1,"Arabie saoudite
Congo
CamBreurnoeuin Gabon",,
20,1,,,
21,1,Singapore,,
21,1,"Corée du Sud
Botswana
Thaïlande
Turquie I",,
21,1,"L
Indonésie
Maroc Pakistan BJ",,
21,1,"Franc
Colombie I
Venezuela
Jordanie Kenya",,
21,1,"Arabie saoudite
Congo
CGaamboenroun",,
21,1,,,
21,2,Égypte,,
21,2,"Chili
Sri Lanka
Soudan Malaisie
Tunisie BANGLADESH
GhanMaaliBulaga rie P a n a m a Uruguay
S a lv a d o r",,
21,2,"Mongolie
Iran Éthiop L i i e ban Guate P m é a r l o aS u uriPn H ha o iml B i n peB rd p éu oi s nl r i ia ev ls ise Argentine
Paraguay
GuinMéea-laBwisisau",,
21,2,"Gambie République Dominicain
Niger ZambeaMadagascar
TCogôote d'Ivoire
Sierra Leone",,
21,2,"Équateur
Liberia",,
21,2,,,
22,1,Égypte,,
22,1,"Chili
Sri Lanka
Soudan Malaisie
Tunisie BANGLADESH
Ghana Mali BulagPaarnieam Sa a lvador Urug",,
22,1,"Mongolie
Iran Éthiopie Suriname Gu P a é te rHo m uo Pa n hla d il u i B p Ar p raér i sg n se e iln sB ti o n l e ivie
Paraguay
GuMinaélaew-Biissau",,
22,1,"Gambie République Do
ZaNmigbeera
Madagascar
CTôtoeg od'Ivoire
Sierra Leone",,
22,1,"Équateur
Liberia",,
22,1,,,
24,1,"Estimation avec indice
de Freedom-House",,
24,1,(1),(2),(3)
24,1,"0,994***
(0,000)","0,997***
(0,000)","0,986***
(0,000)"
24,1,"0,043
(0,566)","0,056
(0,116)","0,002
(0,248)"
24,1,"0,014***
(0,000)","0,011 ***
(0,003)","0,016***
0,000)"
24,1,"-0,072**
(0,030)","0,00006
(0,734 )","-0,014
(0,816)"
24,1,,"0,004***
(0,004)",
24,1,,"-0,015
(0,209)",
24,1,,"-0,109
(0,175)",
24,1,15,25,12
24,1,"0,69
(0,490)","-1,17
(0,242)","0,64
(0,522)"
24,1,"11,91
(0,218)","10,70
(0,405)","7,70
(0,261)"
26,1,Pays instables,,,,,,
26,1,"Estimation avec
l’indice
Freedom-House",,"Estimation avec
l’indice de Polity IV",,"Estimation avec
l’indice de
Freedom-House",,
26,1,(1),(2),(3),(4),(5),6),(7)
26,1,"0,999***
( 0,000)","0,942***
(0,000)","0,976***
(0,000)","0,923***
(0,000)","0,999***
(0,000)","0,976***
(0,000)","0,954***
(0,000)"
26,1,"0,072
(0,302)","-0,147
(0,152)","-0,006
( 0,177)","-0,007
(0,109)","0,114**
(0,033)","0,132**
(0,038)","0,009***
(0,001)"
26,1,"0,017**
(0,033)","0,027**
(0,030)","0,045***
(0,005)","0,025 **
(0,027)","0,002
(0,593)","0,0005
(0,898 )","0,0009
(0,842)"
26,1,,"0,0007
(0,348)",,"0,0001
(0,908)",,"-0,0002
(0,137)",
26,1,,"0,008**
(0,022)",,"0,007**
(0,039)",,"0,001
(0,322)",
27,1,Pays instables,,,,,,
27,1,"Estimation avec
l’indice
Freedom-House",,"Estimation avec
l’indice de Polity IV",,"Estimation avec
l’indice de
Freedom-House",,
27,1,(1),(2),(3),(4),(5),6),(7)
27,1,,"-0,005
(0,934)",,"-0,042
(0,372)",,"-0,021***
(0,009 )",
27,1,"-0,144
(0,215)","0,184
(0,710)","-0,062
(0,810)","0,429
(0,611)","-0,041
(0,541)","0,181*
(0,099)","0,348**
(0,010)"
27,1,9,15,10,16,10,26,14
27,1,"1,11
(0,269)","-0,62
(0,533)","1,32
(0,186)","-0,96
(0,339)","-1,46
(0,145)","-0,77
(0,438)","-1,58
(0,114)"
27,1,"3,19
(0,364)","0,93
(0,988)","3,21
(0,523)","6,37
(0,497)","3,93
(0,415)","11,62
(0,822)","9,31
(0,317)"
