page,table_id,col_1
12,1,
12,1,
14,1,
14,1,
14,2,,
15,1,,,,,,,
15,1,,,,,,,
15,1,,PFRT,,,,,
15,1,,Prime,,,,,
15,1,,"au
travail",,,,,
15,1,,"Aide
sociale",,,,PNE,
15,1,,,,,,,Impôt provincial
15,1,,,,,,,Impôt fédéral
15,1,,,,,,,
15,2,,,,,,,,
15,2,,,,PNE,,,,
15,2,,,,,,,,
15,2,PFRT,,,,,,,
15,2,Aide sociale,,,,,,Impôt provincial,
15,2,,,,Impôt fédéral,,,,
15,2,,,,,,,,
15,2,,,,,,,,
16,1,PFRT,,,,,,,
16,1,,,PFRT,,,,,
16,1,,"Prime
au",,,,,,
16,1,travail,,,,,,,
16,1,"Aide
sociale",,,,,PNE,,
16,1,,,,,,,,
16,1,,,,,,,,Impôt fédéral
16,1,,,,,,,,
16,2,,,,,,,
16,2,,,,,,,
16,2,PFRT,,,,,,
16,2,,,,,,,
16,2,,,,,,,
16,2,,,,,,,Impôt provincial
16,2,,,,,Impôt fédéral,,
16,2,,,,,,,
22,1,Population,Célibataires,Couples,"Familles
monopa-
rentales","Familles
biparen-
tales"
22,1,"31,9 %","37,5 %","33,4 %","42,4 %","41,9 %"
22,1,"27,4 %","29,8 %","26,9 %","43,8 %","35,6 %"
22,1,"27,8 %","30,4 %","27,2 %","36,3 %","34,8 %"
22,2,Population,Célibataires,Couples,"Familles
monopa-
rentales","Familles
biparen-
tales"
22,2,"41,2 %","43,3 %","34,5 %",58 %,"43,5 %"
22,2,"39,5 %","40,4 %","31,1 %","55,6 %","39,4 %"
22,2,"38,6 %","40,6 %","31,7 %","55,6 %","38,6 %"
23,1,15 $,"15 $ à
20 $","20 $ à
25 $","25 $ à
30 $","30 $ à
35 $","35 $ à
55 $"
23,1,"40,3 %","40,2 %","41,9 %","40,3 %","42,3 %","41,8 %"
23,1,"44,2 %","40,1 %","39,3 %","36,1 %","37,3 %","37,1 %"
