page,table_id,col_1,col_2,col_3
6,1,"Candidat
Orange (O)","Candidat
Vert (G)","Candidat
Bleu (B)"
6,1,"1,20 $
0,90 $
0,40 $","0,90 $
1,20 $
0,40 $","0,20 $
0,20 $
1,40 $"
6,2,Sans « Sondage »,,
6,2,"26,04 %
19,10 %
9,72 %",,
8,1,1R,2R,AV
8,1,"49 %
51 %
0","54 %
46 %
0","79 %
21 %
0"
8,1,92,92,24
8,2,2R,AV,"EV(0,1,2)","EV(-1,0,1)"
8,2,"67 %
33 %
0","50 %
50 %
0","67 %
33 %
0","53 %
47 %
0"
8,2,45,45,45,15
11,1,B,C,A,A,B
11,1,C,A,B,C,A
11,1,A,B,C,B,C
12,1,B,C,A,B,B,C
12,1,C,A,B,A,C,A
12,1,A,B,C,C,A,B
12,2,B,C,A,B
12,2,C,A,B,A
12,2,A,B,C,C
13,1,Borda,1R,
13,1,41 %,50 %,
13,1,71 %,95 %,
19,1,Comparaison des résultats agrégés,,
19,1,Forsythe et al. (1996),"1R, AV, Borda","AV, Borda : diminution de la fréquence d’élection du Perdant de
Condorcet"
19,1,"Blais et al. (2007); Van der Straeten et
al. (2010); Igersheim et al. (2014)","1R, 2R, AV, STV, EVs","1R, 2R : élection des candidats centristes ou modérés
STV : candidats modérés systématiquement favorisés
AV : candidat centriste favorisé"
19,1,Vote stratégique,,
19,1,Forsythe et al. (1996),"1R, AV, Borda",Sondages : augmentation du vote stratégique
19,1,Kube et Puppe (2009),Borda,"Information incertaine : diminution du vote stratégique
Autre raisonnement : « comportement suffisant »"
19,1,Behue et al. (2009),"1R, Borda, Copeland",Réaction des autres votants : diminution du vote stratégique
19,1,Van der Straeten et al. (2010),"1R, 2R, AV, STV","Modes de scrutin complexes : diminution du vote stratégique
Autre raisonnement : vote heuristique"
19,1,Participation,,
19,1,"Schram et Sonnemans (1996a); Dittman
et al. (2014)…",,"Participation expliquée par des raisons instrumentales (notam-
ment erreurs d’appréciation quant à son propre comportement et/
ou celui des autres votants)"
19,1,"Schram et Sonnemans (1996b); Grossen
et Schram (2006); Blais et Young
(1999); Feddersen et al. (2009)…",,"Participation expliquée par des raisons non-instrumentales
(appartenance à un groupe, sens du devoir, vote d’expression…)"
21,1,Date,Lieu,"Modes de
scrutin testés",Participation
21,1,21/4/2002,"5 bureaux à Orsay (Essonne)
1 bureau à Gy les Nonains (Centre)",AV,"78 %
(2 597
participants)"
21,1,22/4/2007,3 bureaux à Orsay (Essonne),"jugement
majoritaire","74 %
(1 752
participants)"
21,1,22/4/2007,"1 bureau à Cigné (Pays de la Loire)
3 bureaux à Illkirch-Graffenstadten
(Alsace)
2 bureaux à Louvigny
(Basse-Normandie)","AV et EV(0,1,2)","62 %
(2 836
participants)"
21,1,22/4/2007,"2 bureaux à Faches-Thumesnil
(Nord-Pas-de-Calais)",STV,"60 %
(960 participants)"
21,1,22/4/2012,"2 bureaux à Louvigny (Basse-
Normandie)
1 bureau à Saint-Étienne (Rhône-
Alpes)
2 bureaux à Strasbourg (Alsace)","AV, EV(0,1,2),
EV(-1,0,1),
EV(0,…,20)","54 %
(2 340
participants)"
26,1,,0,1,2,3,4,5,6,7,8,9,10,<10
26,1,"Nb bulletins
%","36
1,4","287
11,1","569
22,0","783
30,3","492
19,0","258
10,0","94
3,6","40
1,5","16
0,6","6
0,2","1
0,0","5
0,2"
26,1,"Nb bulletins
%","120
4,3","736
26,2","905
32,2","673
23,9","264
9,4","75
2,7","23
0,8","13
0,5","1
0,0","1
0,0","1
0,0","1
0,0"
26,1,"Nb bulletins
%","73
3,1","465
20,0","619
26,7","616
26,6","320
13,8","154
6,6","38
1,6","18
0,8","6
0,3","3
0,1","8
0,3","0
0,0"
26,2,Note,0,1,2
26,2,Nombre de notes,20 901 (64 %),7 357 (22 %),4 598 (14 %)
26,2,Note,0-6,7-13,14-20
26,2,Nombre de notes,5 355 (56 %),2 443 (26 %),1 762 (18 %)
26,2,Note,-1,0,1
26,2,Nombre de notes,3 462 (38 %),3 650 (40 %),2 078 (23 %)
26,2,Note,0,1,2
26,2,Nombre de notes,2 227 (60 %),910 (24 %),603 (16 %)
27,1,,Classement AV,
27,1,,1,
27,1,(J.-M.) Le Pen,4,2
27,1,Jospin,2,3
27,1,Bayrou,3,4
27,1,Laguiller,9,5
27,1,,6,
27,1,Mamère,5,7
27,1,,8,
27,1,,11,
27,1,,7,
27,1,,14,
27,1,,10,
27,1,,13,
27,1,,12,
27,1,,15,
27,1,,16,
28,1,,"Balinski et
Laraki
(non
ajustés)","Baujard et
Igersheim
– AV
(ajustés,
France)","Baujard et
Igersheim
– EV
(non
ajustés)","Farvaque
et al.
(non
ajustés)",
28,1,,3,3,2,1,
28,1,,2,2,3,2,
28,1,Bayrou,1,1,1,3,3
28,1,"(J.-M.)
Le Pen",12,7,9,4,4
28,1,,5,4,4,5,
28,1,de Villiers,10,9,9,9,6
28,1,,6,10,8,7,
28,1,Voynet,4,5,5,8,8
28,1,Laguiller,8,8,6,6,9
28,1,Bové,7,6,7,10,10
28,1,,9,11,11,11,
