page,table_id,col_1,col_2,col_3
12,1,Minimum,Maximum,Moyenne
12,1,"130,00
6,95
4,03
8,44
8,90
24,91
6,94","265,62
43,59
35,19
26,40
46,97
69,75
35,99","176,99
22,20
16,46
14,41
25,24
40,99
14,79"
12,2,,"176,99",,
12,2,,,,
12,2,,,,
12,2,,,,
12,2,,,,
12,2,,,,
12,2,,,,
12,2,,,,"40,99"
12,2,,,,
13,1,Minimum,Maximum,Moyenne
13,1,"6,75
1,88
0,71
1,22
2,43
4,38
0,63","64,73
12,96
5,17
8,70
14,06
9,87
28,09","39,10
5,44
2,39
3,36
6,41
6,36
10,23"
13,2,,"39,10",,
13,2,,,,
13,2,,,,
13,2,,,,
13,2,,,,
13,2,,,,
13,2,,,,
13,2,,,,
13,2,,,"6,41 6,36","10,23"
13,2,,,,
13,3,"6,41",,
13,3,,,
13,4,"6,36",,
13,4,,,
13,5,,,
13,5,"5,44",,
14,1,,"39,10",,
14,1,,,,
14,1,,,,
14,1,,,,
14,1,,,,
14,1,,,,
14,1,,,,
14,1,,,,
14,1,,,"6,41 6,36","10,23"
14,1,,,,
14,2,"6,41",,
14,2,,,
14,3,"6,36",,
14,3,,,
14,4,,,
14,4,"5,44",,
15,1,,,,,,,,,,,,"77,16"
15,1,"65,36",,,,,,,,,,,
15,1,,"65,36",,,,,,,,,,
15,1,,,,,,,,,,,"61,44",
15,1,,,,,,,,,,,,
15,1,,,"52,69",,,,,,,,,
15,1,,,,"33,00",,,,,,,,
15,1,,,,,,,,,"33,00",,,
15,1,,,,,,"28,35","25,15",,,,,
15,1,,,,,,,,"25,15",,,,
15,1,,,,"16,68",,,"15,8616,31 16,73",,,,,
15,1,,,,,"16,68",,,,,,,
15,1,,,,,,,,,,,,
15,2,"15,86","16,31",
15,2,,,
15,3,,"16,73",
15,3,"10,28",,
15,4,"15,83","17,23",
15,4,,,
15,5,2004,2005,2006,2007,2008,2009,2010
15,5,35,39,39,57,68,72,72
15,5,75,75,76,86,169,209,145
15,5,37,68,82,87,89,70,72
15,5,41,24,35,38,42,48,54
15,5,20,19,20,33,26,28,35
15,5,9,9,9,11,17,14,19
15,5,32,34,35,35,37,43,50
16,1,2004,2005,2006,2007,2008,2009,2010
16,1,92,93,102,100,126,116,122
16,1,21,26,30,28,29,35,41
16,1,9,8,7,7,12,9,16
16,1,22,31,34,29,29,33,46
16,1,34,35,38,42,46,49,55
17,1,2004,2005,2006,2007,2008,2009,2010
17,1,"28,3","32,2","45,8","59,8","47,5","38,2","60,4"
17,1,"43,6","56,3","62,4","69,8","55,4","33,0","28,8"
17,1,"9,3","13,5","25,6","35,6","25,5","15,2","19,5"
17,1,"18,2","24,4","30,6","31,0","27,8","26,0","20,2"
17,1,"29,5","55,0","58,6","85,2","76,2","39,6","39,7"
17,1,"12,9","14,7","15,4","34,4","37,6","29,6","24,6"
17,1,"26,0","33,9","42,4","53,0","42,2","33,8","37,8"
18,1,Statistiques,p-value,T
18,1,"17,80","0,000*",18
18,1,"8,40","0,000*",18
18,1,"9,71","0,000*",18
18,1,"7,73","0,000*",18
18,1,"7,98","0,000*",18
18,1,"1,48","0,138",18
18,1,"7,06","0,000*",18
18,1,"4,22","0,000*",18
18,1,"0,20","0,838",18
18,1,"-0,85","0,395",18
18,1,"2,80","0,005*",18
18,1,"10,95","0,000*",18
19,1,Statistique,p-value,T
19,1,"3,97","0,999",18
19,1,"1,17","0,8801",18
19,1,"0,91","0,8204",18
19,1,"0,91","0,8204",18
19,1,"-1,052","0,1464",18
19,1,"-3,88","0,0001*",18
19,1,"-2,28","0,0112*",18
19,1,"-14,84","0,0000*",18
19,1,"-1,87","0,0103**",18
19,1,"-2,00","0,0227*",18
19,1,"-0,356","0,242",18
19,1,"1,8260","0,9661",18
20,1,Statistique,p-value,T
20,1,"-0,37","0,354",18
20,1,"-0,77","0,221",18
20,1,"-1,099","0,1356",18
20,1,"-1,075","0,141",18
20,1,"0,572","0,716",18
20,1,"-2,25","0,012**",18
20,1,"-6,131","0,000*",18
20,1,"-3,48","0,000*",18
20,1,"0,056","0,522",18
20,2,Statistique,p-value,T
20,2,"-2,63","0,0043*",17
20,2,"-3,08","0,0010*",17
20,2,"-3,45","0,0003*",17
20,2,"-3,82","0,0001*",17
20,2,"-3,03","0,0012*",17
20,2,"-4,069","0,0000*",17
20,2,"-3,39","0,0003*",17
21,1,Statistique,p-value,T
21,1,"-2,703","0,003*",17
21,1,"-2,654","0,004*",17
21,1,"-2,089","0,018**",17
21,1,"-3,898","0,000*",17
21,1,"-3,031","0,001*",17
21,1,"-3,232","0,001*",17
22,1,"Test de non-causalité
homogèneWald Δ p -value",,
22,1,"8,4655","0,0004*","3,1307"
22,1,"5,4265","0,0058*","2,3050"
22,1,"3,7349","0,0428**","4,1710"
22,1,"3,2521","0,0273**","2,7645"
22,1,"0,1795","0,8359","2,0847"
22,1,"0,6277","0,5359","1,5069"
22,1,"1,2399","0,2938","3,1009"
22,1,"0,3651","0,6950","0,8888"
22,1,"2,5066","0,0867***","3,3706"
22,1,"1,9263","0,1510","3,3706"
23,1,Modèle 1.1,Modèle 1.2,Modèle 1.3,Modèle 1.4
23,2,"11,74*
(0,000)","18,42*
(0,000)","27,42*
(0,000)","23,025*
(0,000)"
23,2,"4,13
(1,000)","3,85
(0,999)","3,859
(0,999)","3,17
(0,999)"
23,2,"-0,35
(0,3608)","2,78
(0,8749)","1,074***
(0,0761)","1,076
(0,2591)"
23,2,"-1,78**
(0,0372)","5,30
(0,9965)","3,55
(0,4642)","4,47
(0,8317)"
23,3,"4,66
(1,000)","4,68
(1,000)","4,88
(1,000)","4,43
(1,000)"
23,3,"-4,12*
(0,000)","1,31
(0,9059)","-0,28
(0,3880)","-6,38*
(0,000)"
23,3,"1,25
(0,8952)","2,41
(0,9922)","-11,96*
(0,000)","-9,57*
(0,000)"
24,1,Modèle 1.1,Modèle 1.2,Modèle 1.3,Modèle 1.4
24,1,"0,1385**
(2,35)","0,131*
(3,07)","0,124**
(2,06)",
24,1,"0,022
(0,89)",,,"0,026
(1,15)"
24,1,,"0,0031
(0,22)",,
24,1,,,"-0,023
(-0,96)",
24,1,,,,"0,159**
(2,42)"
24,1,,,,
24,1,,,,
24,1,"-0,0014
(-0,90)","-0,0020
(-1,13)","-0,002
(-1,28)","-0,001
(-0,96)"
24,1,"0,0552
(0,62)","0,009
(1,07)","0,075
(0,89)","0,057
(0,89)"
24,1,"0,152*
(3,34)","0,153**
(2,5)","0,1705*
(3,27)","0,1088*
(3,14)"
24,1,"0,1064***
(1,78)","0,116***
(1,83)","0,1103**
(1,91)","0,1024***
(1,80)"
24,1,"6,246*
(4,98)","5,67*
(4,51)","5,81*
(4,01)","6,888*
(6,08)"
24,1,114,114,114,114
25,1,Modèle 1.1,Modèle 1.2,Modèle 1.3,Modèle 1.4
25,1,"0,1563**
(2,07)","0,1464**
(2,27)","0,1691**
(2,77)",
25,1,"0,022
(0,75)",,,"0,029
(1,07)"
