page,table_id,col_1,col_2
11,1,1 Bâtiments et chantiers,14 Lieu de naissance de la mère
11,1,2 Maisons en voie de construction,15 Religion
11,1,3 Maisons inhabitées,"16 Profession, occupation ou métier"
11,1,4 Maisons habitées,17 Patrons
11,1,5 Familles,18 Employés
11,1,6 Noms,"19 Sans emploi durant la semaine
précédant le recensement"
11,1,7 Sexe,"20 Nb de pers. employées par les patrons
durant l’année"
11,1,8 Âge,21 Sachant lire
11,1,9 Marié ou en veuvage,22 Sachant écrire
11,1,10 Lien de parenté avec le chef de famille,23 Sourds-muets
11,1,11 Pays ou province de naissance,24 Aveugles
11,1,12 Canadiens français,25 Atteint d’aliénation mentale
11,1,13 Lieu de naissance du père,
12,1,,Recensement de 1881,Recensement de 1891
12,1,Maisons inhabitées/maisons construites,62/202,41/189
12,1,Maisons habitées/nombre de ménages,140/154,148/153
12,1,Nombre d’individus/nombre de ménages,898/154,828/153
14,1,Groupes d’âge,1891,,1881,
14,1,,Hommes,Femmes,Hommes,Femmes
14,1,0-9 ans,"35,3","36,2","33,6","34,1"
14,1,10-19 ans,"20,3","19,8","22,4","24,0"
14,1,20-29 ans,"14,5","16,8","17,5","16,8"
14,1,30-39 ans,"12,1","10,8","10,6","11,3"
14,1,40-49 ans,"5,8","6,8","6,7","6,4"
14,1,50-59 ans,"5,1","5,0","6,4","4,6"
14,1,60-69 ans,"4,9","3,0","1,9","2,1"
14,1,70 ans et plus,"1,9","1,5","0,9","0,7"
14,1,Total,100,100,100,100
14,1,Effectifs,428,398,464,434
15,1,Groupes d’âge,1891,,,,1881,,,
15,1,,Tous,Québec,"États-
Unis",Europe,Tous,Québec,"États-
Unis",Europe
15,1,0-9 ans,295,259,135,11,304,246,158,10
15,1,10-19 ans,166,122,143,111a,208,1158b,133,17
15,1,20-29 ans,129,111,116,12,154,1136c,111,17
15,1,30-39 ans,195,183,115,117a,198,180,113,15
15,1,40-49 ans,152,147,111,14,159,145,113,11
15,1,50-59 ans,142,140,110,12,150,142,110,18
15,1,60-69 ans,133,127,110,16,118,114,110,14
15,1,70 et plus,114,114,110,10,117,116,110,11
15,1,TOTAL,826,703,100,23,898,727,108,63
