page,table_id,col_1,col_2,col_3,col_4,col_5,col_6
8,1,Caractéristiques,Régions,,,,
8,1,,Lanaudière,Mauricie,Montérégie,"Chaudière-
Appalaches","Bas-St-
Laurent"
8,1,"Nombre de mentions
d’ancêtres
(1)",1 105 112,1 106 340,992 916,1 243 326,1 170 672
8,1,"Nombre d’ancêtres
distincts
(2)",64 721,57 748,70 094,48 945,41 802
8,1,"Occurrence moyenne
des ancêtres
(1)/(2)","17,1","19,2","14,2","25,4","28,0"
8,1,"Profondeur moyenne
des généalogies (nom-
bre de générations)","10,1","10,1","9,7","10,4","10,1"
8,2,,,,,,
8,2,,,,,,
8,2,,,,,,
8,2,,Lanaudière,,,,
8,2,,Mauricie,,,,
8,2,,"Montérégie
Chaudière-Appalaches",,,,
8,2,,Bas-St-Laurent,,,,
8,2,,,,,,
9,1,Caractéristiques,Régions,,,,
9,1,,Lanaudière,Mauricie,Montérégie,"Chaudière-
Appalaches","Bas-St-
Laurent"
9,1,"Nombre total
de fondateurs",5 390,4 905,5 602,3 984,3 863
9,1,"Rapport de masculinité
parmi l’ensemble
des fondateurs","2,5","2,3","2,6","2,1","2,1"
9,1,"Fondateurs d’origine
germanique",83,58,74,36,41
9,1,"Fondateurs d’origine
germanique (%)","1,5","1,2","1,3","0,9","1,1"
9,1,"Rapport de masculinité
parmi les fondateurs
germaniques","6,5","8,7","13,8","8,0","7,2"
10,1,,,,,,,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
11,1,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,Lanaudière
13,1,,,,,,,,,,,,,,,,,Mauricie
13,1,,,,,,,,,,,,,,,,,"Montérégie
Chaudière-Appalaches"
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,Bas-St-Laurent
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
13,2,,,,,,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
14,1,,,,,,,,,,,,,,,,,,
15,1,Nom du fondateur,Origine,Noms des descendants contemporains,,,
15,1,Barge,Allemagne,Berger,,,
15,1,Chelosse,Allemagne,Serrurier,,,
15,1,Clement Lallemand,Autriche,Clément,,,
15,1,Faust,Allemagne,Fosse,,,
15,1,Lindner,Allemagne,Dickner,,,
15,1,Miville,Suisse,"Mainville, Deschesne, Deschesnes,
Deschênes",,,
15,1,Ouf Schmidt,Allemagne,Smith,,,
15,1,Pedremant,Suisse,Abran,,,
15,1,Schumpf,Allemagne,Jomphe,,,
15,1,Spinard,Allemagne,Spénard,,,
15,1,Waldburger,Suisse,Smith,,,
15,1,Weber,Allemagne,Bernard,,,
15,1,Wolf,Allemagne,Wolfe,,,
16,1,,,,,,
16,2,,,,,,
16,3,,,,,,
16,4,,,,,,
16,5,,,,,,
