page,table_id,col_1,col_2,col_3,col_4
10,1,"Caractéristiques des femmes
Modalités",pourcentage,,
10,1,,eDSt 1998,epap-2002,eDSt 2013-2014
10,1,Âge à l’enquête (en années),,,
10,1,15-24,"44,1","40,1","39,2"
10,1,25-34,"31,9","33,9","35,3"
10,1,35-49,"24,0","26,0","25,5"
10,1,religion,,,
10,1,Catholique,"46,9","43,8","32,9"
10,1,traditionnelle a,"8,2","6,7","1,6"
10,1,protestante,"11,8","12,9","8,8"
10,1,musulmane,"8,2","8,5","16,9"
10,1,autres b,"18,0","20,7","35,9"
10,1,aucune,"6,9","7,4","3,9"
10,1,groupe ethnique,,,
10,1,adja-éwé,"68,9","70,4","59,4"
10,1,Kabyè-tem,"12,7","12,6","16,5"
10,1,autres togolaises,"8,2","9,5","11,4"
10,1,étrangères,"10,2","7,5","12,7"
10,1,Statut matrimonial,,,
10,1,Célibataire,"38,6","38,2","37,1"
10,1,mariée,"39,7","49,5","40,6"
10,1,union libre (en couple sans être mariée),"12,0","4,5","14,0"
10,1,Séparée/divorcée/veuve,"9,7","7,8","8,3"
10,1,niveau d’instruction,,,
10,1,aucun niveau,"25,3","22,5","15,9"
10,1,niveau primaire,"38,7","38,8","32,4"
10,1,niveau secondaire et supérieur,"36,0","38,7","51,7"
10,1,nombre d’enfants en vie,,,
10,1,0/jamais été enceinte,"44,1","41,4","38,7"
10,1,1-2,"29,7","32,4","34,6"
10,1,3 et plus,"26,2","26,2","26,7"
10,1,n,1 782,4 755,2 903
10,1,Âge médian à la 1re union (en années),"20,7","21,5","22,0"
10,1,Âge médian au 1er rapport sexuel (en années),"18,2","17,8","18,8"
12,1,"102 ont eu recours à plus de deux avortements (9,7%)",,,
12,1,,,,
14,1,"Variables
Modalités",pourcentage,,
14,1,Lieu de l’avortement,,,
14,1,hôpital ou centre de soins public,"2,6",,
14,1,hôpital ou centre de soins privé,"37,1",,
14,1,À la maison,"35,9",,
14,1,Chez le tradi-thérapeute ou autres lieux,"24,5",,
14,1,personne ayant procédé à l’avortement,,,
14,1,médecin,"14,9",,
14,1,personnel médical (autre que médecin),"24,6",,
14,1,Femme avorteuse,"36,1",,
14,1,mari/partenaire,"18,2",,
14,1,Femme elle-même,"3,8",,
14,1,tradi-thérapeute ou autres,"2,4",,
14,1,méthode d’avortement utilisée,,,
14,1,intervention gynécologique en une seule tentative,"22,5",,
14,1,intervention gynécologique en 2e tentative,"22,2",,
14,1,prise orale de médicaments,"17,9",,
14,1,méthodes à base de plantes,"15,0",,
14,1,injections,"11,7",,
14,1,insertion d’objet (tige de plante),"8,2",,
14,1,"autres (produits manufacturés ou chimiques, méthodes physiques ou autre)","2,7",,
14,1,n,1 047,,
14,2,"887 n’utilisent aucune contraception (38,5 %)",,,
14,2,"886 utilisent une contraception moderne (38,5 %)",,,
14,3,"530 utilisent une contraception non moderne (23,0 %)",,,
14,3,,,,
