page,table_id,col_1,col_2
9,1,,
9,1,,
9,2,,
9,3,,,
9,4,,,
9,4,,,
9,5,,
18,1,,,
18,1,,,
18,1,,,
18,2,,
18,2,,
19,1,,,
19,1,,,
19,1,,,
19,2,,,
19,2,,,
19,2,,,
19,3,,,,
19,3,,,,
19,3,,,,
19,4,,,,
19,4,,,,
19,4,,,,
23,1,,
23,1,,
23,1,,
23,1,"AL
E",
23,1,E,
23,1,AL,
23,1,"A GB USA
F",
23,1,A F USA,
23,1,GB,
23,1,,
23,2,,
23,2,GB,
23,2,"A F USA
F",
23,2,A GB USA,
23,2,AL,
23,2,E,
23,2,"E
AL",
23,2,,
23,2,,
23,2,,
28,1,,1970-1980,,1980-1990,,1990-2000,
28,1,,N,"Obtention à
l’étranger
(%)",N,"Obtention à
l’étranger
(%)",N,"Obtention à
l’étranger
(%)"
28,1,Agronomie,135,"56,3",330,"51,2",304,"45,1"
28,1,Anthropologie,67,"44,8",149,"33,6",166,"30,1"
28,1,Arts et lettres,50,"28,0",103,"28,0",139,"41,7"
28,1,Astronomie,14,"92,9",48,"89,6",53,"58,5"
28,1,Chimie,116,"36,2",306,"45,1",335,"37,0"
28,1,Démographie,3,"66,7",25,"32,0",13,"23,1"
28,1,Droit,38,"44,7",67,"43,3",140,"49,3"
28,1,Économie,85,"57,6",173,"52,6",289,"53,3"
28,1,Géographie,14,"57,1",38,"55,3",57,"49,1"
28,1,Histoire,103,"38,8",186,"30,1",202,"36,6"
28,1,Ingénierie,220,"62,3",574,"58,2",833,"45,9"
28,1,Linguistique,21,"47,6",37,"56,8",38,"52,6"
28,1,Mathématiques,80,"62,5",187,"59,9",260,"57,3"
28,1,Médecine,95,"27,4",254,"21,7",299,"15,4"
28,1,Pédagogie,18,"27,8",58,"32,8",73,"42,5"
28,1,Philosophie,41,"61,0",71,"50,7",82,"46,3"
28,1,Physique,216,"47,7",492,"42,9",436,"39,2"
28,1,Psychologie,37,"43,2",80,"45,0",102,"31,4"
28,1,Sc. politiques,47,"38,3",117,"43,6",188,"52,7"
28,1,Sc. de la terre,69,"59,4",204,"57,8",216,"56,5"
28,1,Sc. de la vie,296,"32,4",776,"30,2",815,"26,5"
28,1,Sociologie,106,"44,3",183,"38,8",242,"33,5"
28,1,Total,1871,"46,3",4458,"43,5",5282,"40,1"
29,1,,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
29,1,Allemagne,1,1,2,2,2,2,3,3,6,8,7,6,7,8,8
29,1,Canada,3,4,5,5,6,7,7,7,6,7,7,6,6,6,7
29,1,États-Unis,49,49,46,43,38,32,31,32,24,23,24,23,24,25,26
29,1,Espagne,11,11,11,12,12,12,13,13,14,17,19,24,24,21,15
29,1,France,12,11,12,14,13,16,14,15,15,13,12,9,7,7,6
29,1,Royaume-Uni,20,19,19,19,23,24,26,25,27,25,24,24,23,24,27
