page,table_id,col_1,col_2,col_3,col_4,col_5,col_6,col_7
9,1,Statut des médecins,Sexe,,,,Total,
9,1,,Féminin,,Masculin,,,
9,1,,Cas,%,Cas,%,Cas,%
9,1,décédé,215,"2,2 %",3 174,"15,1 %",3 389,"11,0 %"
9,1,Inscrit — Actif,7 866,"80,9 %",10 757,"51,3 %",18 623,"60,7 %"
9,1,Inscrit — retraité,300,"3,1 %",1 677,"8,0 %",1 977,"6,4 %"
9,1,Autres statuts*,1 342,"13,8 %",5 354,"25,5 %",6 696,"21,8 %"
9,1,Total,9 723,"100,0 %",20 962,"100,0 %",30 685,"100,0 %"
11,1,"Groupes d’âge
au décès",Groupes de générations,,,,,,,,,,,,,,,,,,,latoT
11,1,,9881-5881,4981-0981,9981-5981,4091-0091,9091-5091,4191-0191,9191-5191,4291-0291,9291-5291,4391-0391,9391-5391,4491-0491,9491-5491,4591-0591,9591-5591,4691-0691,9691-5691,4791-0791,9791-5791,
11,1,20-24,,,,,,,,,,,,,,,1,1,,,,2
11,1,25-29,,,,,,,,,,,,,1,,4,1,,1,,7
11,1,30-34,,,,,,,,,,,,,3,2,9,5,,1,1,21
11,1,35-39,,,,,,,,,,,,4,6,11,6,3,,,,30
11,1,40-44,,,,,,,,,,,1,6,9,13,8,6,3,,,46
11,1,45-49,,,,,,,,,,10,6,9,17,15,8,3,,,,68
11,1,50-54,,,,,,,1,1,10,32,14,20,26,19,4,,,,,127
11,1,55-59,,,,,,,3,14,39,39,28,36,22,16,,,,,,197
11,1,60-64,,,,,,,7,80,47,41,28,33,24,,,,,,,260
11,1,65-69,,,,,,13,57,84,73,58,42,33,,,,,,,,360
11,1,70-74,,,,,22,58,94,111,84,81,48,1,,,,,,,,499
11,1,75-79,,,1,16,85,63,90,86,108,57,3,,,,,,,,,509
11,1,80-84,,2,21,57,68,77,76,98,79,3,,,,,,,,,,481
11,1,85-89,1,7,41,45,59,62,73,61,1,,,,,,,,,,,350
11,1,90-94,,12,26,35,27,28,35,3,,,,,,,,,,,,166
11,1,95-99,3,6,7,7,9,11,,,,,,,,,,,,,,43
11,1,100-104,1,1,1,,3,,,,,,,,,,,,,,,6
11,1,Total,5,28,97,160,273,312,436,538,441,321,170,142,108,76,40,19,3,2,1,3 172
13,1,Statut des médecins,Âge au décès,,,,,,,,,,,,,Total
13,1,,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90-94,95-99,100-104,
13,1,décédé — Administratif,,,,,,,,,,,,,2,2
13,1,démission — Maladie,,,,,,,,3,2,1,,,,6
13,1,démission — Pratique hors québec,,,,,,1,1,2,,,,,,4
13,1,démission — retraite,,,,,,,1,2,5,3,4,,,15
13,1,Inscrit — Actif,2,,1,4,2,6,5,4,1,,1,,,26
13,1,Inscrit — retraité,,,,,,6,2,8,7,7,6,1,,37
13,1,"radié — décision du Bureau (radiation
sans terme)",,,,,,,,,,1,,,,1
13,1,radié — non-paiement de la cotisation,,,,,,,,,2,,,,,2
13,1,Total,2,,1,4,2,13,9,19,17,12,11,1,2,93
14,1,,,,,,,
14,1,,,,,,,
14,2,,,,,,,
14,2,,,,,,,
14,3,,,,,,,
14,3,,,,,,,
16,1,,,,,,,
16,1,,,,,,,
16,2,,,,,,,
16,2,,,,,,,
16,3,,,,,,,
16,3,,,,,,,
18,1,,,,,,,
18,1,,,,,,,
18,2,,,,,,,
18,2,,,,,,,
24,1,"Groupes
d’âge",1993-1998,,,1999-2004,,,2005-2010,,
24,1,,Taux,IC (95 %),,Taux,IC (95 %),,Taux,IC (95 %),
24,1,40-44,"0,00119","0,00063","0,00203","0,00129","0,00067","0,00225","0,00087","0,00032","0,00189"
24,1,45-49,"0,00205","0,00128","0,00310","0,00112","0,00058","0,00195","0,00099","0,00045","0,00188"
24,1,50-54,"0,00263","0,00168","0,00391","0,00264","0,00174","0,00384","0,00124","0,00066","0,00213"
24,1,55-59,"0,00511","0,00360","0,00704","0,00269","0,00174","0,00397","0,00330","0,00227","0,00463"
24,1,60-64,"0,00682","0,00500","0,00910","0,00526","0,00370","0,00725","0,00443","0,00316","0,00603"
24,1,65-69,"0,01535","0,01219","0,01907","0,01032","0,00791","0,01323","0,00739","0,00546","0,00976"
24,1,70-74,"0,03743","0,03118","0,04457","0,02060","0,01663","0,02524","0,01708","0,01375","0,02097"
24,2,"Groupes
d’âge",1993-1998,,,1999-2004,,,2005-2010,,
24,2,,Taux,IC (95 %),,Taux,IC (95 %),,Taux,IC (95 %),
24,2,40-44,"0,00225","0,00218","0,00232","0,00184","0,00178","0,00191","0,00153","0,00147","0,00158"
24,2,45-49,"0,00330","0,00321","0,00339","0,00290","0,00282","0,00298","0,00248","0,00241","0,00255"
24,2,50-54,"0,00532","0,00519","0,00544","0,00451","0,00441","0,00462","0,00402","0,00393","0,00411"
24,2,55-59,"0,00908","0,00890","0,00927","0,00760","0,00746","0,00775","0,00647","0,00634","0,00660"
24,2,60-64,"0,01525","0,01500","0,01551","0,01252","0,01230","0,01274","0,01021","0,01004","0,01039"
24,2,65-69,"0,02554","0,02519","0,02589","0,02061","0,02030","0,02092","0,01688","0,01662","0,01714"
24,2,70-74,"0,04076","0,04025","0,04128","0,03364","0,03321","0,03408","0,02670","0,02633","0,02708"
