page,table_id,col_1,col_2,col_3,col_4,col_5,col_6,col_7
9,1,Caractéristiques,Ensemble,,Garçons,,Filles,
9,1,,N,%,N,%,N,%
9,1,Âge,,,,,,
9,1,14-15 ans,1532,"26,8",777,"27,8",755,"25,8"
9,1,16-17 ans,1280,"22,4",605,"21,6",675,"23,1"
9,1,18-19 ans,1177,"20,6",598,"21,4",579,"19,8"
9,1,20-21 ans,1032,"18,0",491,"17,6",541,"18,5"
9,1,22-23 ans,700,"12,2",326,"11,7",374,"12,8"
9,1,Sexe,,,,,,
9,1,Garçon,2797,"48,9",—,—,—,—
9,1,Fille,2924,"51,1",—,—,—,—
9,1,"A eu le premier rapport sexuel
avant 18 ans",,,,,,
9,1,Non,2786,"48,7",1447,"51,7",1339,"45,8"
9,1,Oui,2935,"51,3",1350,"48,3",1585,"54,2"
9,1,Situation parentale à la naissance,,,,,,
9,1,Parents non ensemble,224,"3,9",117,"4,2",107,"3,7"
9,1,Parents ensemble,5497,"96,1",2680,"95,8",2817,"96,3"
9,1,"Situation parentale à l’entrée dans
l’adolescence (14 ans)",,,,,,
9,1,Parents non ensemble,1313,"23,0",644,"23,0",669,"22,9"
9,1,Parents ensemble,4249,"74,3",2071,"74,0",2178,"74,5"
9,1,"Nombre moyen de changements
dans la structure familiale depuis
la naissance","0,63",,"0,65",,"0,62",
9,1,Nombre d’enfants,5721,"100,0",2797,"100,0",2924,"100,0"
14,1,,,,,,,
14,1,,,,,,,
14,2,,,,,,,
14,2,,,,,,,
14,2,,,,,,,
15,1,,,,,,,
15,1,,,,,,,
15,1,,,,,,,
16,1,selliF,"2
elèdoM",,"00,1","***87,3","***87,7","***89,61","***26,12",,"00,1","*58,0","**48,0",,,,"ecnassian
al
à
elatnerap
noitautiS","00,1","19,0"
16,1,,"1
elèdoM",,"00,1","***67,3","***56,7","***02,31","***95,61",,"00,1","78,0","88,0",,,,,"00,1","*47,0"
16,1,,"lun
elèdoM",,"00,1","***26,3","***90,7","***55,41","***25,71",,,,,,,,,,
16,1,snoçraG,"2
elèdoM",,"00,1","***31,2","***26,4","***34,01","***21,41",,"00,1","***44,1","**82,1",,,,,"00,1","98,0"
16,1,,"1
elèdoM",,"00,1","***41,2","***26,4","***54,01","***41,41",,"00,1","**44,1","**82,1",,,,,"00,1","*27,0"
16,1,,"lun
elèdoM","sna
81
tnava
leuxes
troppar
reimerp
el
riova’d
euqsir
ua
noitisopxe’d
egÂ","00,1","***61,2","***96,4","***05,01","***21,41",,,,,,,,,,
16,1,elbmesnE,"2
elèdoM",,"00,1","***98,2","***50,6","***23,31","***74,71",,"00,1","80,1","10,1",,"00,1","***48,0",,"00,1","19,0"
16,1,,"1
elèdoM",,"00,1","***98,2","***10,6","***02,31","***42,71",,"00,1","90,1","40,1",,"00,1","***58,0",,"00,1","***07,0"
16,1,,"lun
elèdoM",,"00,1","***58,2","***18,5","***93,21","***27,51",,,,,,,,,,
16,1,,"sevitacilpxe
selbairaV",,"sna
31","sna
41","sna
51","sna
61","sna
71","enuej
ud
egâ’d
epuorG","sna
71
ed
snioM","sna
81-71","sna
42-91","enuej
ud
exeS",elliF,noçraG,,"elbmesne
non
stneraP","elbmesne
stneraP"
17,1,selliF,"2
elèdoM","aecnassian
al
siuped
elatnerap
noitautiS",,"***06,1","***99,1","59,0","ecnassian
al
à
erèm
al
ed
egâ’d
epuorG","00,1","***48,0","***27,0","***16,0","ecnassian
al
à
erèm
al
ed
noitacudé’d
uaeviN","00,1","79,0"
17,1,,"1
elèdoM",,,,,"***91,1",,"00,1","*58,0","***57,0","***56,0",,"00,1","69,0"
17,1,,"lun
elèdoM",,,,,,,,,,,,,
