page,table_id,col_1,col_2,col_3,col_4
8,1,,"Ménages desservis
par l’aqueduc",Ménages recensés,Proportion desservie
8,1,1862,12 446 [ou moins],17 570 [1861],71 % [ou -]
8,1,1871,18 424,20 786,89 % [ou +]
8,1,1881,25 844,28 381,91 % [ou +]
8,1,1891,40 319,42 232,95 % [ou +]
12,1,Secteurs,Adresses avec W.-C.,,
12,1,"1. Centre de la ville (actuel Vieux-Montréal), largement commercial",561,,
12,1,"2. Haute-ville de l’ouest, bourgeoise, majoritairement anglophone",1323,,
12,1,"3. Axe de la rue Saint-Denis, bourgeois, majoritairement francophone",264,,
12,1,4. Dispersés dans le quartier Saint-Laurent majoritairement anglophone,127,,
12,1,5. Dispersés dans le quartier Saint-Louis majoritairement francophone,88,,
12,1,6. Dispersés dans le bas Saint-Antoine mixte,76,,
12,1,"7. Quartier Sainte-Anne, ouvrier, majoritairement anglophone",25,,
12,1,"8. Quartiers Saint-Jacques et Sainte-Marie, ouvriers, très francophones",26,,
12,1,Total,2490,,
23,1,,"City below
the hill
30 secteurs","Bande
nord-ouest
(1-3, 5-10)","Pointe-Saint-Charles
(27-30)","Griffintown
(21-26)","Axe
Notre-Dame
(4, 11-20)"
23,1,Ménages,7670,2026,754,1516,3374
23,1,% W.-C.,"49,5","78,4","28,0","23,9","48,4"
23,1,% latrines,"50,5","21,6","72,0","76,1","51,6"
23,1,"Logements sur
cour ou ruelle
(%)","10,3","5,8","7,2","3,8","16,5"
23,1,Pièces/logement,"5,0","6,4","4,4","4,3","4,7"
23,1,Personne/pièce,"0,98","0,84","1,10","1,09","1,02"
23,1,"Loyer mensuel
moyen ($)","8,74","12,22","6,59","6,67","8,05"
23,1,"Revenu
hebdomadaire
moyen ($)","11,08","12,63","11,46","9,27","10,88"
23,1,% well-to-do,"15,3","23,7","13,8","7,1","14,3"
23,1,% industrial class,"73,1","72,4","75,6","73,6","72,7"
23,1,% poors,"11,6","8,8","10,5","19,3","10,0"
23,1,"% revenus
irréguliers","22,5","11,9","24,9","40,6","20,2"
23,1,"Mortalité
générale (‰)","22,5","19,3","14,4","24,6","25,3"
